"","X.1","X","X.x","Site","CoreName_2","Extracted_IntervalStart_Depth_cm","Extracted_IntervalEnd_Depth_cm","Corrected_DBD_g_cm3","Corrected_Sample_Thickness_cm","Province","Region","OC_Per","Study","Percent.Sand.Fraction","Percent.Gravel.Fraction","Core.Number","Type","Coast","Percent.Silt.Fraction","SiteName2.x","Corrected_Midpoint_cm","SiteCode","Watercourse_NEAR_DIST.x","REI_SUM","REI_Scaled","REI_Raw","c_dens","estCfactorS","meanCF","sdCF","conversion","consistent.with.Matts.data","CF_final","corr_SD","corr_ED","corr_thickness","corr_segment_midpoint"
"425",431,431,431,"Taylor's Head Deep","NS-THd-4-SG-4",5,10,0.9,5.6,"NS","Atlantic",0.579,"Christensen",89.3,0,4,"SG","Atlantic",10.8,"Taylor's Head Deep",8.4,"THd",18665.01085,7.67027e+56,1,53200.07583,0.005211,0.892857142857143,"0.895562770562771",0.00662740731272493,"0.423529412","n",0.423529412,2.11764706,4.23529412,2.11764706,3.17647059
"426",432,432,432,"TFN Intercauseway","BC-TFN-1-SG-1",0,2,2.004319121,4.3,"BC","Lower Mainland",0.514,"Christensen",84,0,1,"SG","Pacific",16,"TFN Intercauseway",2.15,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.01030220028194,0,"0.465659639208867",0.0010867202782005,"Missing",NA,0.465659639208867,0,0.931319278417734,0.931319278417734,0.465659639208867
"427",433,433,433,"TFN Intercauseway","BC-TFN-1-SG-1",10,20,1.517941919,21.5,"BC","Lower Mainland",0.35,"Christensen",86.7,0.6,1,"SG","Pacific",13.1,"TFN Intercauseway",32.25,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0053127967165,0.465116279069767,"0.465659639208867",0.0010867202782005,"Missing",NA,0.465659639208867,4.65659639208867,9.31319278417734,4.65659639208867,6.984894588133
"428",434,434,434,"TFN Intercauseway","BC-TFN-1-SG-1",2,5,1.539510531,-3.6,"BC","Lower Mainland",0.493,"Christensen",85.5,0,1,"SG","Pacific",14.5,"TFN Intercauseway",2.5,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00758978691783,0.465116279069767,"0.465659639208867",0.0010867202782005,"Missing",NA,0.465659639208867,0.931319278417734,2.32829819604433,1.3969789176266,1.62980873723103
"429",435,435,435,"TFN Intercauseway","BC-TFN-1-SG-1",20,25.5,1.167149244,11.8,"BC","Lower Mainland",0.326,"Christensen",78.8,0,1,"SG","Pacific",21.1,"TFN Intercauseway",48.9,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00380490653544,0.465116279069767,"0.465659639208867",0.0010867202782005,"Missing",NA,0.465659639208867,9.31319278417734,11.8743207998261,2.56112801564877,10.5937567920017
"430",436,436,436,"TFN Intercauseway","BC-TFN-1-SG-1",5,10,1.453397692,10.8,"BC","Lower Mainland",0.36,"Christensen",85.9,0,1,"SG","Pacific",14.1,"TFN Intercauseway",16.1,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0052322316912,0.467289719626168,"0.465659639208867",0.0010867202782005,"Missing",NA,0.465659639208867,2.32829819604433,4.65659639208867,2.32829819604433,3.4924472940665
"431",437,437,437,"TFN Intercauseway","BC-TFN-2-SG-2",0,2,1.26602941,3.2,"BC","Lower Mainland",0.441,"Christensen",89.6,0,2,"SG","Pacific",10.3,"TFN Intercauseway",1.6,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0055831896981,0,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,0,1.2578815380941,1.2578815380941,0.62894076904705
"432",438,438,438,"TFN Intercauseway","BC-TFN-2-SG-2",10,20,1.077112955,15.9,"BC","Lower Mainland",0.427,"Christensen",91.1,0,2,"SG","Pacific",8.7,"TFN Intercauseway",23.85,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00459927231785,0.628930817610063,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,6.2894076904705,12.578815380941,6.2894076904705,9.43411153570575
"433",439,439,439,"TFN Intercauseway","BC-TFN-2-SG-2",2,5,1.151794735,4.7,"BC","Lower Mainland",0.355,"Christensen",90.8,0,2,"SG","Pacific",9.1,"TFN Intercauseway",5.55,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00408887130925,0.625,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,1.2578815380941,3.14470384523525,1.88682230714115,2.20129269166467
"434",440,440,440,"TFN Intercauseway","BC-TFN-2-SG-2",20,30,1.118851614,15.9,"BC","Lower Mainland",0.377,"Christensen",86.9,0,2,"SG","Pacific",13.1,"TFN Intercauseway",39.75,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00421807058478,0.628930817610063,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,12.578815380941,18.8682230714115,6.2894076904705,15.7235192261763
"435",441,441,441,"TFN Intercauseway","BC-TFN-2-SG-2",30,34.5,0.866786303,7.1,"BC","Lower Mainland",0.39,"Christensen",82.8,0,2,"SG","Pacific",17.2,"TFN Intercauseway",51.25,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0033804665817,0.628930817610063,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,18.8682230714115,21.6984565321232,2.83023346071172,20.2833398017674
"436",442,442,442,"TFN Intercauseway","BC-TFN-2-SG-2",5,10,1.171182008,-2,"BC","Lower Mainland",0.361,"Christensen",90.2,0,2,"SG","Pacific",9.8,"TFN Intercauseway",6.9,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00422796704888,0.632911392405063,"0.62894076904705",0.00279713280104289,"Missing",NA,0.62894076904705,3.14470384523525,6.2894076904705,3.14470384523525,4.71705576785287
"437",443,443,443,"TFN Intercauseway","BC-TFN-3-SG-3",0,2,1.622274412,3.8,"BC","Lower Mainland",0.517,"Christensen",93,0,3,"SG","Pacific",7.1,"TFN Intercauseway",1.9,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00838715871004,0,"0.529107935322941",0.0022858406923558,"Missing",NA,0.529107935322941,0,1.05821587064588,1.05821587064588,0.529107935322941
"438",444,444,444,"TFN Intercauseway","BC-TFN-3-SG-3",10,20,1.380729863,18.9,"BC","Lower Mainland",0.364,"Christensen",93.3,0,3,"SG","Pacific",6.7,"TFN Intercauseway",28.35,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00502585670132,0.529100529100529,"0.529107935322941",0.0022858406923558,"Missing",NA,0.529107935322941,5.29107935322941,10.5821587064588,5.29107935322941,7.93661902984412
"439",445,445,445,"TFN Intercauseway","BC-TFN-3-SG-3",2,5,1.350087997,5.6,"BC","Lower Mainland",0.362,"Christensen",95.7,0,3,"SG","Pacific",4.3,"TFN Intercauseway",6.6,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00488731854914,0.526315789473684,"0.529107935322941",0.0022858406923558,"Missing",NA,0.529107935322941,1.05821587064588,2.64553967661471,1.58732380596882,1.85187777363029
"440",446,446,446,"TFN Intercauseway","BC-TFN-3-SG-3",20,29,1.401942372,17,"BC","Lower Mainland",0.291,"Christensen",92,0,3,"SG","Pacific",8,"TFN Intercauseway",46.3,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00407965230252,0.529100529100529,"0.529107935322941",0.0022858406923558,"Missing",NA,0.529107935322941,10.5821587064588,15.3441301243653,4.76197141790647,12.9631444154121
"441",447,447,447,"TFN Intercauseway","BC-TFN-3-SG-3",5,10,1.399093685,-0.5,"BC","Lower Mainland",0.358,"Christensen",95.3,0,3,"SG","Pacific",4.8,"TFN Intercauseway",9.15,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0050087553923,0.531914893617021,"0.529107935322941",0.0022858406923558,"Missing",NA,0.529107935322941,2.64553967661471,5.29107935322941,2.64553967661471,3.96830951492206
"442",448,448,448,"TFN Intercauseway","BC-TFN-4-BA-4",0,2,2.894599341,5.8,"BC","Lower Mainland",0.533,"Christensen",81.7,0,4,"BA","Pacific",18.3,"TFN Intercauseway",2.9,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.01542821448753,0,"0.346424010217114",0.00138254374805904,"Missing",NA,0.346424010217114,0,0.692848020434228,0.692848020434228,0.346424010217114
"443",449,449,449,"TFN Intercauseway","BC-TFN-4-BA-4",10,19,2.169930759,26,"BC","Lower Mainland",0.282,"Christensen",79.7,0,4,"BA","Pacific",20.3,"TFN Intercauseway",41.8,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00611920474038,0.347222222222222,"0.346424010217114",0.00138254374805904,"Missing",NA,0.346424010217114,3.46424010217114,6.58205619412517,3.11781609195403,5.02314814814815
"444",450,450,450,"TFN Intercauseway","BC-TFN-4-BA-4",2,5,2.174011494,-1.4,"BC","Lower Mainland",0.475,"Christensen",84.7,0,4,"BA","Pacific",15.3,"TFN Intercauseway",5.1,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0103265545965,0.344827586206897,"0.346424010217114",0.00138254374805904,"Missing",NA,0.346424010217114,0.692848020434228,1.73212005108557,1.03927203065134,1.2124840357599
"445",451,451,451,"TFN Intercauseway","BC-TFN-4-BA-4",5,10,2.04860998,14.4,"BC","Lower Mainland",0.443,"Christensen",81.4,0,4,"BA","Pacific",18.6,"TFN Intercauseway",21.6,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0090753422114,0.347222222222222,"0.346424010217114",0.00138254374805904,"Missing",NA,0.346424010217114,1.73212005108557,3.46424010217114,1.73212005108557,2.59818007662836
"446",452,452,452,"TFN Intercauseway","BC-TFN-5-BA-5",0,2,2.070640848,5.2,"BC","Lower Mainland",0.444,"Christensen",83.2,0,5,"BA","Pacific",16.8,"TFN Intercauseway",2.6,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00919364536512,0,"0.384124177227626",0.000850796152652358,"Missing",NA,0.384124177227626,0,0.768248354455252,0.768248354455252,0.384124177227626
"447",453,453,453,"TFN Intercauseway","BC-TFN-5-BA-5",10,21,1.997440458,28.7,"BC","Lower Mainland",0.282,"Christensen",87.1,0,5,"BA","Pacific",12.9,"TFN Intercauseway",40.45,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00563278209156,0.383141762452107,"0.384124177227626",0.000850796152652358,"Missing",NA,0.384124177227626,3.84124177227626,8.06660772178015,4.22536594950389,5.9539247470282
"448",454,454,454,"TFN Intercauseway","BC-TFN-5-BA-5",2,5,1.975320979,-2.2,"BC","Lower Mainland",0.439,"Christensen",83.7,0,5,"BA","Pacific",16.3,"TFN Intercauseway",4.1,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.00867165909781,0.384615384615385,"0.384124177227626",0.000850796152652358,"Missing",NA,0.384124177227626,0.768248354455252,1.92062088613813,1.15237253168288,1.34443462029669
"449",455,455,455,"TFN Intercauseway","BC-TFN-5-BA-5",5,10,1.908287645,13.1,"BC","Lower Mainland",0.416,"Christensen",86.5,0,5,"BA","Pacific",13.4,"TFN Intercauseway",19.55,"TFN",7931.438082,1.66545e+62,0.066903857,3767.029841,0.0079384766032,0.384615384615385,"0.384124177227626",0.000850796152652358,"Missing",NA,0.384124177227626,1.92062088613813,3.84124177227626,1.92062088613813,2.8809313292072
"450",456,456,456,"Tsawwassen","BC-TSW-1-SG-1",0,2,1.715218111,4,"BC","Lower Mainland",0.436,"Christensen",80.1,0,1,"SG","Pacific",19.8,"Tsawwassen",2,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00747835096396,0,"0.500941423911538",0.00120252482505571,"Missing",NA,0.500941423911538,0,1.00188284782308,1.00188284782308,0.500941423911538
"451",457,457,457,"Tsawwassen","BC-TSW-1-SG-1",10,20,1.437449996,20,"BC","Lower Mainland",0.646,"Christensen",79.7,0,1,"SG","Pacific",20.3,"Tsawwassen",29.9,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00928592697416,0.50251256281407,"0.500941423911538",0.00120252482505571,"Missing",NA,0.500941423911538,5.00941423911538,10.0188284782308,5.00941423911538,7.51412135867307
"452",458,458,458,"Tsawwassen","BC-TSW-1-SG-1",2,5,0.918233144,-4,"BC","Lower Mainland",0.407,"Christensen",79.9,0,1,"SG","Pacific",20.1,"Tsawwassen",2,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00373720889608,0.5,"0.500941423911538",0.00120252482505571,"Missing",NA,0.500941423911538,1.00188284782308,2.50470711955769,1.50282427173461,1.75329498369038
"453",459,459,459,"Tsawwassen","BC-TSW-1-SG-1",20,29,1.41204213,17.9,"BC","Lower Mainland",0.669,"Christensen",73.2,0,1,"SG","Pacific",26.9,"Tsawwassen",48.85,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0094465618497,0.50125313283208,"0.500941423911538",0.00120252482505571,"Missing",NA,0.500941423911538,10.0188284782308,14.5273012934346,4.50847281520384,12.2730648858327
"454",460,460,460,"Tsawwassen","BC-TSW-1-SG-1",5,10,1.98796276,9.9,"BC","Lower Mainland",0.565,"Christensen",78.2,0,1,"SG","Pacific",21.9,"Tsawwassen",14.95,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.011231989594,0.5,"0.500941423911538",0.00120252482505571,"Missing",NA,0.500941423911538,2.50470711955769,5.00941423911538,2.50470711955769,3.75706067933653
"455",461,461,461,"Tsawwassen","BC-TSW-2-SG-2",0,2,1.883981063,4.3,"BC","Lower Mainland",0.532,"Christensen",81.6,0,2,"SG","Pacific",18.2,"Tsawwassen",2.15,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01002277925516,0,"0.463769831991383",0.00103060491299997,"Missing",NA,0.463769831991383,0,0.927539663982766,0.927539663982766,0.463769831991383
"456",462,462,462,"Tsawwassen","BC-TSW-2-SG-2",10,20,1.574486427,21.5,"BC","Lower Mainland",0.513,"Christensen",84.9,0,2,"SG","Pacific",15.2,"Tsawwassen",32.35,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00807711537051,0.462962962962963,"0.463769831991383",0.00103060491299997,"Missing",NA,0.463769831991383,4.63769831991383,9.27539663982766,4.63769831991383,6.95654747987074
"457",463,463,463,"Tsawwassen","BC-TSW-2-SG-2",2,5,1.621654586,-3.5,"BC","Lower Mainland",0.67,"Christensen",83.5,0,2,"SG","Pacific",16.5,"Tsawwassen",2.55,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0108650857262,0.465116279069767,"0.463769831991383",0.00103060491299997,"Missing",NA,0.463769831991383,0.927539663982766,2.31884915995691,1.39130949597415,1.62319441196984
"458",464,464,464,"Tsawwassen","BC-TSW-2-SG-2",20,25.4,1.760299864,11.7,"BC","Lower Mainland",0.735,"Christensen",75.7,0,2,"SG","Pacific",24.3,"Tsawwassen",48.95,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0129382040004,0.464037122969838,"0.463769831991383",0.00103060491299997,"Missing",NA,0.463769831991383,9.27539663982766,11.7797537325811,2.50435709275347,10.5275751862044
"459",465,465,465,"Tsawwassen","BC-TSW-2-SG-2",5,10,1.691602715,10.8,"BC","Lower Mainland",0.617,"Christensen",84.1,0,2,"SG","Pacific",15.8,"Tsawwassen",16.2,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01043718875155,0.462962962962963,"0.463769831991383",0.00103060491299997,"Missing",NA,0.463769831991383,2.31884915995691,4.63769831991383,2.31884915995691,3.47827373993537
"460",466,466,466,"Tsawwassen","BC-TSW-3-SG-3",0,2,1.623758529,4.6,"BC","Lower Mainland",0.543,"Christensen",85.2,0,3,"SG","Pacific",14.9,"Tsawwassen",2.3,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00881700881247,0,"0.437403088159939",0.00180461792937171,"Missing",NA,0.437403088159939,0,0.874806176319878,0.874806176319878,0.437403088159939
"461",467,467,467,"Tsawwassen","BC-TSW-3-SG-3",10,20,1.922266123,22.9,"BC","Lower Mainland",0.56,"Christensen",81.3,0,3,"SG","Pacific",18.7,"Tsawwassen",34.25,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0107646902888,0.43859649122807,"0.437403088159939",0.00180461792937171,"Missing",NA,0.437403088159939,4.37403088159939,8.74806176319878,4.37403088159939,6.56104632239909
"462",468,468,468,"Tsawwassen","BC-TSW-3-SG-3",2,5,1.568450559,-3.2,"BC","Lower Mainland",0.52,"Christensen",84.9,0,3,"SG","Pacific",15.1,"Tsawwassen",3,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0081559429068,0.434782608695652,"0.437403088159939",0.00180461792937171,"Missing",NA,0.437403088159939,0.874806176319878,2.1870154407997,1.31220926447982,1.53091080855979
"463",469,469,469,"Tsawwassen","BC-TSW-3-SG-3",20,24,1.412331637,9.1,"BC","Lower Mainland",0.649,"Christensen",69.6,0,3,"SG","Pacific",30.4,"Tsawwassen",50.25,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00916603232413,0.437636761487965,"0.437403088159939",0.00180461792937171,"Missing",NA,0.437403088159939,8.74806176319878,10.4976741158385,1.74961235263975,9.62286793951866
"464",470,470,470,"Tsawwassen","BC-TSW-3-SG-3",5,10,1.75022165,11.4,"BC","Lower Mainland",0.568,"Christensen",83.9,0,3,"SG","Pacific",16.1,"Tsawwassen",17.1,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.009941258972,0.43859649122807,"0.437403088159939",0.00180461792937171,"Missing",NA,0.437403088159939,2.1870154407997,4.37403088159939,2.1870154407997,3.28052316119954
"465",471,471,471,"Tsawwassen","BC-TSW-4-BA-4",0,2,1.838251818,5.1,"BC","Lower Mainland",0.333,"Christensen",87.9,0,4,"BA","Pacific",12.1,"Tsawwassen",2.55,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00612137855394,0,"0.392671504297257",0.000891385316025504,"Missing",NA,0.392671504297257,0,0.785343008594514,0.785343008594514,0.392671504297257
"466",472,472,472,"Tsawwassen","BC-TSW-4-BA-4",10,21.5,1.882319498,29.3,"BC","Lower Mainland",0.582,"Christensen",81.5,0,4,"BA","Pacific",18.5,"Tsawwassen",40.15,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01095509947836,0.392156862745098,"0.392671504297257",0.000891385316025504,"Missing",NA,0.392671504297257,3.92671504297257,8.44243734239103,4.51572229941846,6.1845761926818
"467",473,473,473,"Tsawwassen","BC-TSW-4-BA-4",2,5,2.003153819,-2.4,"BC","Lower Mainland",0.388,"Christensen",91.1,0,4,"BA","Pacific",8.9,"Tsawwassen",3.9,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00777223681772,0.392156862745098,"0.392671504297257",0.000891385316025504,"Missing",NA,0.392671504297257,0.785343008594514,1.96335752148629,1.17801451289177,1.3743502650404
"468",474,474,474,"Tsawwassen","BC-TSW-4-BA-4",5,10,1.874682902,12.8,"BC","Lower Mainland",0.666,"Christensen",93.3,0,4,"BA","Pacific",6.6,"Tsawwassen",19.1,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01248538812732,0.393700787401575,"0.392671504297257",0.000891385316025504,"Missing",NA,0.392671504297257,1.96335752148629,3.92671504297257,1.96335752148629,2.94503628222943
"469",475,475,475,"Tsawwassen","BC-TSW-5-BA-5",0,2,1.921686374,4.3,"BC","Lower Mainland",0.593,"Christensen",85,0,5,"BA","Pacific",15,"Tsawwassen",2.15,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01139560019782,0,"0.463501291989664",0.00107665805340199,"Missing",NA,0.463501291989664,0,0.927002583979328,0.927002583979328,0.463501291989664
"470",476,476,476,"Tsawwassen","BC-TSW-5-BA-5",10,20,1.676132904,21.6,"BC","Lower Mainland",0.48,"Christensen",80.7,0,5,"BA","Pacific",19.3,"Tsawwassen",32.4,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.0080454379392,0.462962962962963,"0.463501291989664",0.00107665805340199,"Missing",NA,0.463501291989664,4.63501291989664,9.27002583979328,4.63501291989664,6.95251937984496
"471",477,477,477,"Tsawwassen","BC-TSW-5-BA-5",2,5,1.877869421,-3.5,"BC","Lower Mainland",0.616,"Christensen",83.8,0,5,"BA","Pacific",16.2,"Tsawwassen",2.55,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01156767563336,0.465116279069767,"0.463501291989664",0.00107665805340199,"Missing",NA,0.463501291989664,0.927002583979328,2.31750645994832,1.39050387596899,1.62225452196382
"472",478,478,478,"Tsawwassen","BC-TSW-5-BA-5",20,27.2,1.936478922,15.5,"BC","Lower Mainland",0.608,"Christensen",73.1,0,5,"BA","Pacific",26.9,"Tsawwassen",50.95,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.01177379184576,0.462962962962963,"0.463501291989664",0.00107665805340199,"Missing",NA,0.463501291989664,9.27002583979328,12.6072351421189,3.33720930232558,10.9386304909561
"473",479,479,479,"Tsawwassen","BC-TSW-5-BA-5",5,10,1.605418859,10.8,"BC","Lower Mainland",0.537,"Christensen",83.5,0,5,"BA","Pacific",16.4,"Tsawwassen",16.2,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00862109927283,0.462962962962963,"0.463501291989664",0.00107665805340199,"Missing",NA,0.463501291989664,2.31750645994832,4.63501291989664,2.31750645994832,3.47625968992248
"474",480,480,480,"Tsawwassen","BC-TSW-7-BA-7",0,2,1.128237594,3.6,"BC","Lower Mainland",0.383,"Christensen",95.7,0,7,"BA","Pacific",4.4,"Tsawwassen",1.8,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00432114998502,0,"0.555555555555556",0,"Missing",NA,0.555555555555556,0,1.11111111111111,1.11111111111111,0.555555555555556
"475",481,481,481,"Tsawwassen","BC-TSW-7-BA-7",10,20,1.468466896,18,"BC","Lower Mainland",0.213,"Christensen",95.6,0,7,"BA","Pacific",4.3,"Tsawwassen",27,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00312783448848,0.555555555555556,"0.555555555555556",0,"Missing",NA,0.555555555555556,5.55555555555556,11.1111111111111,5.55555555555556,8.33333333333334
"476",482,482,482,"Tsawwassen","BC-TSW-7-BA-7",2,5,1.194109851,5.4,"BC","Lower Mainland",0.262,"Christensen",99.4,0,7,"BA","Pacific",0.5,"Tsawwassen",6.3,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00312856780962,0.555555555555556,"0.555555555555556",0,"Missing",NA,0.555555555555556,1.11111111111111,2.77777777777778,1.66666666666667,1.94444444444445
"477",483,483,483,"Tsawwassen","BC-TSW-7-BA-7",20,30.8,1.894105282,19.4,"BC","Lower Mainland",0.159,"Christensen",97.4,0,7,"BA","Pacific",2.4,"Tsawwassen",45.7,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00301162739838,0.555555555555556,"0.555555555555556",0,"Missing",NA,0.555555555555556,11.1111111111111,17.1111111111111,6,14.1111111111111
"478",484,484,484,"Tsawwassen","BC-TSW-7-BA-7",5,10,1.222042246,-1,"BC","Lower Mainland",0.272,"Christensen",98.7,0,7,"BA","Pacific",1.1,"Tsawwassen",8.5,"TSW",8487.07946,3.95617e+56,0.061334021,3471.954224,0.00332395490912,0.555555555555556,"0.555555555555556",0,"Missing",NA,0.555555555555556,2.77777777777778,5.55555555555556,2.77777777777778,4.16666666666667
